OrderID,CustomerID,Gender,Age,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Region,PurchaseDate
O02053,C0101,Male,30.0,Tablet,Electronics,4,171.02,684.08,Card,South,2025-08-25
O02054,C0353,Female,18.0,Makeup Kit,Beauty,3,304.94,914.82,MobileMoney,North,2025-06-11
O02055,C0992,Female,47.0,Lipstick,Beauty,2,383.46,766.92,Cash,East,2024-09-19
O02056,C0408,Female,,Headphones,Electronics,4,8.3,33.2,Cash,West,2024-11-08
O02057,C0896,Female,51.0,Laptop,Electronics,3,104.72,314.16,Cash,South,2024-06-01
O02058,C0678,Male,31.0,Tablet,Electronics,2,363.19,726.38,Card,East,2024-04-01
O02059,C0824,Female,40.0,Perfume,Beauty,5,478.57,2392.85,Card,West,2025-09-12
O02060,C0357,Female,27.0,Makeup Kit,Beauty,5,121.79,608.95,BankTransfer,North,2025-06-21
O02061,C0989,Male,62.0,Smartphone,Electronics,5,35.62,178.1,Card,North,2025-07-26
O02062,C0971,Female,,Tablet,Electronics,1,418.12,418.12,Cash,East,2024-10-17
O02063,C0722,Female,31.0,Perfume,Beauty,2,279.93,559.86,BankTransfer,East,2024-07-12
O02064,C0133,Male,35.0,Laptop,Electronics,3,36.78,110.34,MobileMoney,East,2024-01-18
O02065,C0234,Female,,Blender,Home,3,115.35,346.05,BankTransfer,East,2025-03-15
O02066,C1270,Female,34.0,Jeans,Fashion,2,173.56,347.12,BankTransfer,South,2025-08-21
O02067,C0437,Male,32.0,Headphones,Electronics,5,24.29,121.45,Card,North,2024-12-11
O02068,C1399,Female,,Shoes,Fashion,5,81.13,405.65,BankTransfer,West,2025-05-18
O02069,C1278,Female,47.0,Smartphone,Electronics,3,355.45,1066.35,BankTransfer,West,2024-03-15
O02070,C0274,Female,,Shoes,Fashion,1,119.93,119.93,BankTransfer,North,2025-06-12
O02071,C0161,Female,,Makeup Kit,Beauty,4,123.94,495.76,Cash,South,2024-02-10
O02072,C0808,Female,19.0,Lipstick,Beauty,4,383.85,1535.4,BankTransfer,North,2025-06-15
O02073,C1349,Male,,Jeans,Fashion,3,306.64,919.92,BankTransfer,South,2024-11-25
O02074,C1001,Female,18.0,Jeans,Fashion,5,468.85,2344.25,BankTransfer,East,2025-07-03
O02075,C0301,Female,45.0,Lotion,Beauty,5,91.56,457.8,BankTransfer,North,2024-02-20
O02076,C0956,Female,35.0,Jacket,Fashion,3,222.51,667.53,Cash,North,2024-01-21
O02077,C0606,Male,29.0,Makeup Kit,Beauty,4,269.78,1079.12,Card,West,2024-04-21
O02078,C0775,Female,23.0,Jacket,Fashion,5,486.4,2432.0,MobileMoney,West,2023-10-27
O02079,C0487,Male,28.0,Laptop,Electronics,5,295.56,1477.8,BankTransfer,West,2024-12-21
O02080,C1496,Male,45.0,Lotion,Beauty,2,427.38,854.76,MobileMoney,South,2025-02-01
O02081,C0204,Female,18.0,Tablet,Electronics,3,8.74,26.22,BankTransfer,South,2025-04-20
O02082,C0042,Male,40.0,Microwave,Home,2,216.89,433.78,Cash,West,2025-03-26
O02083,C0905,Female,22.0,Headphones,Electronics,5,112.27,561.35,BankTransfer,East,2024-05-22
O02084,C0824,Male,22.0,Tablet,Electronics,4,180.92,723.68,Card,South,2024-07-05
O02085,C0702,Female,39.0,Microwave,Home,1,249.01,249.01,Card,South,2024-01-31
O02086,C1367,Female,,Vacuum Cleaner,Home,2,63.7,127.4,Card,North,2024-02-02
O02087,C0411,Female,35.0,Shoes,Fashion,5,46.37,231.85,MobileMoney,West,2024-04-22
O02088,C0532,Male,53.0,Shoes,Fashion,2,369.1,738.2,MobileMoney,West,2024-08-23
O02089,C0193,Female,53.0,Headphones,Electronics,3,297.88,893.64,BankTransfer,South,2024-04-28
O02090,C0869,Male,21.0,Laptop,Electronics,1,352.77,352.77,Card,North,2023-11-09
O02091,C0638,Male,28.0,Lotion,Beauty,3,317.6,952.8,MobileMoney,West,2024-08-18
O02092,C0247,Female,38.0,Makeup Kit,Beauty,2,29.91,59.82,Cash,North,2025-01-12
O02093,C0936,Male,47.0,Laptop,Electronics,3,151.5,454.5,MobileMoney,North,2024-11-07
O02094,C1096,Female,37.0,Jeans,Fashion,4,449.23,1796.92,Card,North,2024-09-28
O02095,C0402,Male,24.0,Smartphone,Electronics,4,414.1,1656.4,Cash,East,2025-08-24
O02096,C0575,Male,25.0,Smartphone,Electronics,4,251.08,1004.32,BankTransfer,West,2023-12-13
O02097,C0201,Male,44.0,Shoes,Fashion,4,392.34,1569.36,Card,West,2025-08-12
O02098,C1427,Female,,Laptop,Electronics,2,242.39,484.78,BankTransfer,South,2025-07-27
O02099,C0219,Male,47.0,Laptop,Electronics,3,379.17,1137.51,Card,East,2024-12-19
O02100,C0531,Female,30.0,Lotion,Beauty,5,454.37,2271.85,Card,North,2023-10-11
O02101,C0515,Male,35.0,Vacuum Cleaner,Home,1,431.9,431.9,Cash,West,2025-03-14
O02102,C0352,Male,44.0,Vacuum Cleaner,Home,2,461.46,922.92,MobileMoney,West,2024-02-19
O02103,C0163,Male,20.0,Laptop,Electronics,3,490.62,1471.86,MobileMoney,North,2024-09-30
O02104,C0590,Female,22.0,Vacuum Cleaner,Home,5,154.58,772.9,Cash,East,2023-12-31
O02105,C0297,Male,53.0,T-shirt,Fashion,1,191.67,191.67,MobileMoney,North,2025-03-26
O02106,C0685,Female,24.0,Perfume,Beauty,2,43.64,87.28,BankTransfer,South,2025-05-14
O02107,C0157,Female,36.0,T-shirt,Fashion,3,9.85,29.55,Card,North,2024-07-07
O02108,C1490,Female,37.0,Lipstick,Beauty,2,141.98,283.96,Cash,South,2023-12-03
O02109,C1376,Male,58.0,Smartphone,Electronics,3,182.75,548.25,Cash,East,2023-10-21
O02110,C1051,Male,,Lotion,Beauty,2,488.39,976.78,BankTransfer,East,2023-10-31
O02111,C0429,Male,,Shoes,Fashion,3,340.42,1021.26,MobileMoney,South,2024-08-22
O02112,C0627,Female,30.0,Jacket,Fashion,4,120.69,482.76,Cash,East,2024-05-20
O02113,C0664,Female,24.0,Microwave,Home,3,431.02,1293.06,BankTransfer,West,2025-09-13
O02114,C0489,Female,58.0,Makeup Kit,Beauty,1,459.73,459.73,MobileMoney,East,2025-05-28
O02115,C1131,Female,29.0,Microwave,Home,1,53.59,53.59,Card,East,2025-05-01
O02116,C0257,Female,48.0,T-shirt,Fashion,3,412.9,1238.7,Cash,West,2024-04-29
O02117,C0471,Male,42.0,T-shirt,Fashion,4,353.31,1413.24,Cash,West,2023-12-28
O02118,C1088,Female,,Vacuum Cleaner,Home,2,147.19,294.38,Card,North,2024-01-24
O02119,C0170,Female,49.0,T-shirt,Fashion,3,235.81,707.43,MobileMoney,West,2025-06-04
O02120,C0241,Female,30.0,Vacuum Cleaner,Home,2,200.26,400.52,MobileMoney,South,2024-12-05
O02121,C0630,Male,38.0,Vacuum Cleaner,Home,4,90.25,361.0,MobileMoney,East,2024-09-13
O02122,C0158,Female,43.0,T-shirt,Fashion,4,483.06,1932.24,BankTransfer,North,2024-08-22
O02123,C0233,Female,58.0,Headphones,Electronics,3,138.3,414.9,Card,East,2024-03-06
O02124,C1179,Male,37.0,Makeup Kit,Beauty,4,416.03,1664.12,MobileMoney,West,2025-06-25
O02125,C0169,Male,56.0,T-shirt,Fashion,1,42.45,42.45,Card,North,2024-12-12
O02126,C0992,Female,32.0,Makeup Kit,Beauty,1,412.07,412.07,MobileMoney,South,2023-12-31
O02127,C0670,Female,23.0,Jacket,Fashion,2,307.33,614.66,MobileMoney,West,2025-03-05
O02128,C1204,Male,55.0,Vacuum Cleaner,Home,1,278.23,278.23,MobileMoney,West,2025-06-26
O02129,C1055,Female,25.0,Laptop,Electronics,1,251.72,251.72,Cash,West,2024-07-01
O02130,C1323,Female,26.0,Lotion,Beauty,1,106.67,106.67,MobileMoney,West,2025-05-22
O02131,C0707,Male,,Laptop,Electronics,3,79.66,238.98,Card,South,2024-06-18
O02132,C1176,Female,30.0,Vacuum Cleaner,Home,4,174.24,696.96,Cash,North,2024-11-03
O02133,C0994,Male,48.0,Makeup Kit,Beauty,3,323.38,970.14,Cash,West,2024-09-24
O02134,C0356,Male,47.0,Lotion,Beauty,4,221.96,887.84,MobileMoney,North,2024-12-05
O02135,C0642,Female,49.0,Perfume,Beauty,4,15.68,62.72,Card,West,2023-11-25
O02136,C0212,Male,33.0,Smartphone,Electronics,3,188.23,564.69,Cash,West,2023-12-11
O02137,C1257,Female,56.0,Microwave,Home,5,272.3,1361.5,BankTransfer,East,2024-02-19
O02138,C1110,Male,,Jeans,Fashion,2,107.91,215.82,BankTransfer,South,2024-03-23
O02139,C0296,Male,57.0,Fan,Home,3,162.55,487.65,MobileMoney,South,2024-05-04
O02140,C1121,Female,19.0,Blender,Home,3,417.92,1253.76,BankTransfer,West,2024-05-09
O02141,C0252,Male,64.0,Tablet,Electronics,3,391.98,1175.94,MobileMoney,West,2023-11-20
O02142,C0665,Male,39.0,Lotion,Beauty,4,435.98,1743.92,BankTransfer,West,2025-03-31
O02143,C0150,Female,25.0,Blender,Home,5,335.63,1678.15,Card,East,2024-09-01
O02144,C0495,Male,62.0,Lipstick,Beauty,4,309.73,1238.92,MobileMoney,North,2024-02-20
O02145,C0995,Female,53.0,Makeup Kit,Beauty,4,485.63,1942.52,BankTransfer,North,2024-08-04
O02146,C1072,Male,38.0,Laptop,Electronics,5,346.59,1732.95,BankTransfer,East,2024-11-21
O02147,C0557,Female,33.0,Jacket,Fashion,2,402.76,805.52,Card,North,2025-04-13
O02148,C0793,Female,18.0,Jeans,Fashion,2,328.86,657.72,BankTransfer,East,2023-11-16
O02149,C0150,Male,22.0,Laptop,Electronics,1,456.79,456.79,Cash,North,2024-11-17
O02150,C0676,Female,45.0,Fan,Home,4,29.94,119.76,Card,South,2024-12-21
O02151,C0962,Female,25.0,Lipstick,Beauty,5,374.23,1871.15,BankTransfer,North,2025-07-18
O02152,C0965,Female,64.0,Microwave,Home,4,354.76,1419.04,MobileMoney,West,2024-10-11
O02153,C0281,Female,60.0,Tablet,Electronics,2,378.6,757.2,Cash,North,2025-02-04
O02154,C1169,Male,43.0,Lotion,Beauty,4,158.45,633.8,Card,South,2024-07-15
O02155,C0587,Male,50.0,Blender,Home,5,124.57,622.85,BankTransfer,East,2024-03-23
O02156,C1461,Male,33.0,Lotion,Beauty,4,102.4,409.6,Card,South,2024-08-01
O02157,C0137,Female,48.0,Jeans,Fashion,4,418.51,1674.04,Cash,East,2025-05-10
O02158,C0836,Female,49.0,Tablet,Electronics,1,419.86,419.86,Cash,South,2023-10-26
O02159,C0748,Female,60.0,Fan,Home,2,145.3,290.6,Cash,West,2025-09-06
O02160,C1415,Male,63.0,Tablet,Electronics,1,169.17,169.17,Card,North,2024-06-02
O02161,C0207,Male,,Shoes,Fashion,5,148.73,743.65,Card,West,2025-02-08
O02162,C0101,Male,,Fan,Home,2,27.69,55.38,Card,North,2024-06-27
O02163,C1437,Female,53.0,Tablet,Electronics,4,412.8,1651.2,BankTransfer,West,2025-05-13
O02164,C0595,Female,36.0,Fan,Home,1,458.89,458.89,MobileMoney,South,2025-01-15
O02165,C1350,Male,29.0,Microwave,Home,2,472.68,945.36,Cash,West,2024-02-13
O02166,C1211,Female,,Perfume,Beauty,2,478.3,956.6,BankTransfer,South,2024-04-02
O02167,C0102,Male,56.0,T-shirt,Fashion,1,497.2,497.2,Card,East,2023-12-16
O02168,C0255,Male,45.0,Vacuum Cleaner,Home,4,241.54,966.16,Cash,East,2024-08-06
O02169,C0823,Female,60.0,Lipstick,Beauty,2,238.53,477.06,BankTransfer,South,2023-11-06
O02170,C1476,Female,52.0,Lotion,Beauty,5,145.68,728.4,BankTransfer,East,2024-02-03
O02171,C0280,Female,21.0,Lipstick,Beauty,2,212.0,424.0,MobileMoney,North,2024-02-19
O02172,C0554,Male,,Blender,Home,5,63.45,317.25,BankTransfer,East,2025-01-18
O02173,C0837,Female,24.0,Lipstick,Beauty,4,315.82,1263.28,BankTransfer,West,2024-11-11
O02174,C1000,Male,27.0,Lipstick,Beauty,2,110.45,220.9,MobileMoney,North,2025-08-12
O02175,C0301,Female,46.0,Perfume,Beauty,1,205.94,205.94,Cash,West,2024-07-14
O02176,C1012,Male,38.0,Tablet,Electronics,5,48.72,243.6,BankTransfer,West,2025-04-30
O02177,C0207,Male,36.0,Blender,Home,3,458.49,1375.47,Cash,East,2023-11-21
O02178,C1486,Male,,Tablet,Electronics,3,94.92,284.76,Card,East,2025-03-01
O02179,C0697,Male,22.0,Blender,Home,3,154.45,463.35,Cash,North,2025-05-25
O02180,C0519,Female,49.0,Vacuum Cleaner,Home,2,442.74,885.48,Card,West,2025-03-01
O02181,C0431,Male,28.0,T-shirt,Fashion,3,200.79,602.37,Card,South,2025-07-25
O02182,C1399,Male,55.0,Smartphone,Electronics,4,71.62,286.48,MobileMoney,North,2024-04-11
O02183,C0676,Male,50.0,Fan,Home,4,281.27,1125.08,Card,East,2024-08-10
O02184,C0678,Male,45.0,Lotion,Beauty,4,163.29,653.16,MobileMoney,East,2025-08-23
O02185,C0932,Male,37.0,Headphones,Electronics,1,84.32,84.32,BankTransfer,West,2023-12-15
O02186,C0807,Female,34.0,T-shirt,Fashion,1,344.99,344.99,Card,East,2024-01-13
O02187,C1137,Female,55.0,Perfume,Beauty,5,46.5,232.5,Card,North,2023-09-23
O02188,C0541,Male,56.0,T-shirt,Fashion,3,171.79,515.37,Cash,North,2024-02-04
O02189,C0653,Male,48.0,Perfume,Beauty,3,115.61,346.83,Card,South,2024-11-23
O02190,C0293,Female,21.0,Jeans,Fashion,3,56.04,168.12,Card,North,2023-09-18
O02191,C1468,Male,64.0,Tablet,Electronics,4,303.96,1215.84,Card,South,2025-03-15
O02192,C0708,Male,32.0,Lipstick,Beauty,2,333.26,666.52,Cash,South,2024-03-21
O02193,C1011,Female,58.0,Perfume,Beauty,5,33.55,167.75,Cash,North,2023-10-12
O02194,C1217,Female,28.0,Vacuum Cleaner,Home,1,315.39,315.39,BankTransfer,South,2025-06-19
O02195,C0828,Male,37.0,Fan,Home,3,425.83,1277.49,Card,North,2024-10-17
O02196,C0972,Male,39.0,Smartphone,Electronics,4,205.48,821.92,Cash,North,2024-03-06
O02197,C0132,Male,63.0,Tablet,Electronics,3,36.31,108.93,BankTransfer,East,2024-10-27
O02198,C1426,Female,20.0,Jacket,Fashion,2,115.85,231.7,BankTransfer,East,2024-08-27
O02199,C1420,Female,,Fan,Home,5,366.19,1830.95,Cash,East,2023-09-22
O02200,C0006,Male,36.0,Lotion,Beauty,3,55.81,167.43,MobileMoney,North,2024-02-27
O02201,C0981,Male,,Perfume,Beauty,4,349.54,1398.16,BankTransfer,East,2024-04-25
O02202,C0922,Female,43.0,Tablet,Electronics,5,357.38,1786.9,Card,South,2024-12-26
O02203,C0091,Female,33.0,Blender,Home,3,302.37,907.11,MobileMoney,East,2024-08-27
O02204,C0650,Female,38.0,Jacket,Fashion,2,451.34,902.68,BankTransfer,East,2024-05-10
O02205,C1089,Male,51.0,Blender,Home,3,91.67,275.01,BankTransfer,South,2024-07-31
O02206,C1392,Male,45.0,Makeup Kit,Beauty,5,232.05,1160.25,BankTransfer,East,2024-12-01
O02207,C1430,Male,37.0,Shoes,Fashion,4,269.52,1078.08,BankTransfer,South,2024-04-12
O02208,C0759,Female,64.0,Lotion,Beauty,1,114.88,114.88,BankTransfer,West,2024-10-27
O02209,C1130,Male,,Fan,Home,2,56.77,113.54,Card,South,2024-04-08
O02210,C1486,Male,62.0,Vacuum Cleaner,Home,2,8.48,16.96,Cash,North,2025-03-28
O02211,C0974,Male,53.0,Microwave,Home,5,394.18,1970.9,Cash,East,2024-08-01
O02212,C0281,Male,32.0,Shoes,Fashion,4,28.9,115.6,MobileMoney,West,2024-02-18
O02213,C0234,Female,22.0,T-shirt,Fashion,4,280.5,1122.0,Card,West,2025-03-18
O02214,C0665,Male,41.0,Vacuum Cleaner,Home,2,372.59,745.18,Card,East,2025-09-05
O02215,C1215,Female,32.0,Lotion,Beauty,3,402.04,1206.12,MobileMoney,South,2025-07-16
O02216,C0505,Male,,Lotion,Beauty,1,72.15,72.15,Card,East,2024-09-06
O02217,C0888,Female,22.0,Perfume,Beauty,3,323.09,969.27,BankTransfer,East,2023-10-16
O02218,C0599,Female,25.0,Makeup Kit,Beauty,2,422.88,845.76,BankTransfer,East,2023-12-13
O02219,C0758,Male,38.0,Microwave,Home,5,394.17,1970.85,BankTransfer,North,2024-08-16
O02220,C1299,Female,,Microwave,Home,2,120.8,241.6,MobileMoney,East,2024-08-15
O02221,C0422,Female,53.0,Makeup Kit,Beauty,1,233.13,233.13,Cash,North,2023-11-07
O02222,C0966,Male,57.0,Blender,Home,5,362.31,1811.55,Cash,South,2025-03-10
O02223,C0991,Female,61.0,Makeup Kit,Beauty,2,152.76,305.52,Card,South,2025-05-29
O02224,C1141,Female,53.0,Lotion,Beauty,1,410.93,410.93,Card,West,2025-05-05
O02225,C1420,Female,54.0,Lotion,Beauty,4,254.8,1019.2,Cash,East,2025-04-09
O02226,C1193,Male,55.0,Fan,Home,3,130.55,391.65,Card,North,2024-08-31
O02227,C0299,Male,45.0,Jeans,Fashion,1,95.16,95.16,Card,South,2023-10-18
O02228,C1456,Male,53.0,Vacuum Cleaner,Home,5,26.62,133.1,Card,West,2023-10-26
O02229,C1053,Male,,Microwave,Home,3,451.23,1353.69,Cash,North,2025-04-15
O02230,C0130,Male,47.0,Lotion,Beauty,4,30.71,122.84,BankTransfer,South,2025-04-23
O02231,C0384,Male,18.0,Laptop,Electronics,1,185.26,185.26,BankTransfer,West,2025-08-27
O02232,C0762,Male,39.0,Smartphone,Electronics,4,330.8,1323.2,Card,East,2024-02-03
O02233,C0583,Male,38.0,Jeans,Fashion,5,21.07,105.35,Card,East,2024-07-01
O02234,C0232,Male,28.0,Laptop,Electronics,5,152.98,764.9,Cash,West,2024-04-19
O02235,C1144,Female,20.0,Vacuum Cleaner,Home,4,449.51,1798.04,BankTransfer,West,2023-09-17
O02236,C0051,Male,,Tablet,Electronics,1,371.9,371.9,Cash,North,2025-06-20
O02237,C0846,Male,26.0,Smartphone,Electronics,1,46.38,46.38,BankTransfer,East,2024-03-12
O02238,C0201,Male,37.0,Tablet,Electronics,2,488.62,977.24,BankTransfer,South,2025-08-24
O02239,C0374,Female,57.0,Tablet,Electronics,3,486.16,1458.48,MobileMoney,West,2025-08-29
O02240,C0143,Male,60.0,Blender,Home,4,337.33,1349.32,BankTransfer,East,2024-11-03
O02241,C0273,Female,46.0,Smartphone,Electronics,1,311.59,311.59,BankTransfer,South,2025-06-27
O02242,C0532,Female,29.0,Laptop,Electronics,2,50.24,100.48,Cash,East,2025-04-20
O02243,C0155,Male,,Laptop,Electronics,4,282.91,1131.64,MobileMoney,East,2025-01-01
O02244,C1264,Female,20.0,Blender,Home,2,298.01,596.02,MobileMoney,South,2024-04-21
O02245,C1496,Male,55.0,Shoes,Fashion,5,400.8,2004.0,BankTransfer,South,2025-08-25
O02246,C0716,Female,57.0,Perfume,Beauty,4,247.12,988.48,Card,North,2025-04-04
O02247,C0382,Female,36.0,Jacket,Fashion,1,377.64,377.64,MobileMoney,East,2025-01-27
O02248,C0172,Male,28.0,Perfume,Beauty,2,418.14,836.28,BankTransfer,East,2024-07-30
O02249,C0786,Male,22.0,Makeup Kit,Beauty,3,331.33,993.99,BankTransfer,East,2023-10-19
O02250,C0335,Male,30.0,Headphones,Electronics,3,369.51,1108.53,BankTransfer,North,2024-10-07
O02251,C1411,Male,33.0,Lipstick,Beauty,5,477.61,2388.05,MobileMoney,West,2024-09-30
O02252,C0014,Male,57.0,Fan,Home,3,187.19,561.57,Cash,East,2025-03-17
O02253,C0497,Female,36.0,Perfume,Beauty,2,313.33,626.66,Card,East,2024-09-21
O02254,C0351,Male,52.0,Lotion,Beauty,1,376.03,376.03,MobileMoney,West,2024-04-23
O02255,C0913,Male,38.0,Shoes,Fashion,2,339.34,678.68,BankTransfer,East,2024-04-17
O02256,C0440,Male,45.0,Tablet,Electronics,5,343.26,1716.3,Cash,West,2025-07-05
O02257,C0200,Female,,Jeans,Fashion,2,356.69,713.38,Card,North,2024-02-06
O02258,C0627,Female,53.0,Headphones,Electronics,3,263.21,789.63,Cash,West,2024-07-28
O02259,C0242,Female,52.0,Vacuum Cleaner,Home,5,383.57,1917.85,MobileMoney,South,2024-05-31
O02260,C0402,Female,48.0,T-shirt,Fashion,1,343.78,343.78,BankTransfer,East,2023-12-25
O02261,C0161,Female,54.0,Vacuum Cleaner,Home,2,98.73,197.46,MobileMoney,West,2024-09-13
O02262,C1433,Male,43.0,Microwave,Home,5,182.91,914.55,BankTransfer,East,2025-05-09
O02263,C0899,Female,40.0,Smartphone,Electronics,2,87.07,174.14,BankTransfer,South,2024-08-10
O02264,C0174,Female,22.0,Laptop,Electronics,2,12.66,25.32,Cash,South,2024-11-24
O02265,C1140,Male,,Microwave,Home,3,362.66,1087.98,Card,South,2023-12-12
O02266,C1085,Female,51.0,Vacuum Cleaner,Home,5,292.98,1464.9,Cash,South,2024-11-20
O02267,C0695,Female,55.0,Headphones,Electronics,2,272.58,545.16,Cash,East,2023-12-13
O02268,C0637,Male,59.0,Blender,Home,5,256.24,1281.2,MobileMoney,North,2024-04-01
O02269,C0557,Female,52.0,Lipstick,Beauty,2,80.33,160.66,BankTransfer,North,2023-10-11
O02270,C0546,Male,,Smartphone,Electronics,4,406.96,1627.84,Cash,West,2025-06-06
O02271,C1353,Male,49.0,T-shirt,Fashion,4,176.77,707.08,Card,South,2024-09-14
O02272,C1427,Male,33.0,Perfume,Beauty,2,228.04,456.08,Cash,North,2024-04-28
O02273,C0292,Female,,Smartphone,Electronics,3,355.02,1065.06,Card,North,2024-06-05
O02274,C0372,Female,57.0,Makeup Kit,Beauty,4,200.24,800.96,Cash,East,2025-06-13
O02275,C0491,Female,63.0,Headphones,Electronics,1,142.9,142.9,BankTransfer,South,2024-10-18
O02276,C1108,Female,20.0,Laptop,Electronics,2,489.41,978.82,BankTransfer,East,2024-07-19
O02277,C0109,Male,20.0,Laptop,Electronics,4,272.66,1090.64,MobileMoney,East,2023-11-18
O02278,C0944,Male,21.0,Lipstick,Beauty,2,443.85,887.7,Card,West,2025-04-05
O02279,C0193,Male,,Jacket,Fashion,3,44.48,133.44,MobileMoney,East,2023-09-28
O02280,C0679,Female,59.0,Headphones,Electronics,3,86.37,259.11,Card,South,2025-06-07
O02281,C0453,Male,26.0,Vacuum Cleaner,Home,4,442.5,1770.0,BankTransfer,West,2024-01-11
O02282,C0836,Male,20.0,Makeup Kit,Beauty,2,256.18,512.36,Cash,South,2025-02-08
O02283,C1434,Male,43.0,Laptop,Electronics,1,12.9,12.9,Card,North,2024-07-22
O02284,C0415,Male,51.0,Makeup Kit,Beauty,5,120.31,601.55,Card,East,2023-12-24
O02285,C0879,Female,62.0,Makeup Kit,Beauty,5,432.58,2162.9,BankTransfer,North,2024-12-23
O02286,C0404,Male,34.0,Jacket,Fashion,1,238.52,238.52,MobileMoney,North,2023-12-25
O02287,C0836,Male,55.0,Jeans,Fashion,1,424.49,424.49,Card,North,2025-01-09
O02288,C1206,Male,63.0,Laptop,Electronics,3,158.34,475.02,Card,North,2024-10-03
O02289,C0480,Female,25.0,Perfume,Beauty,3,176.19,528.57,Card,North,2025-02-02
O02290,C1298,Female,38.0,Fan,Home,2,40.18,80.36,Card,East,2025-04-04
O02291,C0008,Male,54.0,Blender,Home,3,329.04,987.12,MobileMoney,East,2025-01-04
O02292,C0239,Female,30.0,Perfume,Beauty,3,349.76,1049.28,Card,South,2024-07-04
O02293,C0462,Female,54.0,Microwave,Home,4,14.03,56.12,BankTransfer,North,2023-11-09
O02294,C1208,Female,34.0,Laptop,Electronics,1,192.79,192.79,Card,East,2024-10-18
O02295,C1240,Female,64.0,Vacuum Cleaner,Home,5,17.75,88.75,MobileMoney,East,2024-07-14
O02296,C1335,Male,20.0,Fan,Home,5,427.81,2139.05,Card,South,2024-08-17
O02297,C1382,Male,50.0,Lipstick,Beauty,4,133.87,535.48,MobileMoney,East,2024-10-01
O02298,C0429,Female,22.0,Blender,Home,2,270.33,540.66,Cash,North,2025-03-24
O02299,C1344,Female,35.0,Tablet,Electronics,1,368.67,368.67,MobileMoney,North,2024-01-30
O02300,C0271,Female,40.0,Smartphone,Electronics,1,350.06,350.06,BankTransfer,North,2025-06-15
O02301,C0701,Female,46.0,Blender,Home,3,455.86,1367.58,MobileMoney,South,2024-10-20
O02302,C0272,Female,64.0,T-shirt,Fashion,4,192.3,769.2,MobileMoney,East,2025-07-23
O02303,C0595,Male,36.0,Fan,Home,4,403.01,1612.04,BankTransfer,West,2024-04-30
O02304,C0717,Male,46.0,Headphones,Electronics,4,114.64,458.56,BankTransfer,North,2024-03-14
O02305,C0064,Male,32.0,Jeans,Fashion,1,183.41,183.41,BankTransfer,West,2025-05-25
O02306,C0060,Female,32.0,Blender,Home,5,205.68,1028.4,Card,East,2024-07-03
O02307,C0020,Male,41.0,Jeans,Fashion,1,162.96,162.96,Card,East,2024-10-27
O02308,C0702,Female,21.0,Laptop,Electronics,2,123.71,247.42,Card,North,2024-12-01
O02309,C1140,Male,,Lotion,Beauty,1,39.34,39.34,MobileMoney,West,2025-02-27
O02310,C0579,Male,61.0,Tablet,Electronics,4,343.34,1373.36,Cash,East,2023-10-02
O02311,C0017,Male,33.0,Makeup Kit,Beauty,5,230.9,1154.5,Cash,South,2024-03-05
O02312,C0913,Male,56.0,Makeup Kit,Beauty,3,187.92,563.76,Cash,North,2025-06-05
O02313,C1003,Female,35.0,Vacuum Cleaner,Home,5,171.53,857.65,Cash,East,2024-10-23
O02314,C0351,Male,28.0,Fan,Home,1,357.75,357.75,Card,South,2024-02-17
O02315,C0292,Male,35.0,Smartphone,Electronics,5,242.8,1214.0,Card,East,2023-11-22
O02316,C0335,Female,64.0,Headphones,Electronics,4,14.54,58.16,MobileMoney,West,2025-03-17
O02317,C1319,Male,22.0,T-shirt,Fashion,5,160.37,801.85,BankTransfer,South,2023-09-28
O02318,C1098,Female,44.0,Lipstick,Beauty,4,262.27,1049.08,Cash,South,2023-11-19
O02319,C0645,Male,33.0,Vacuum Cleaner,Home,5,349.84,1749.2,Cash,West,2024-06-15
O02320,C0938,Female,41.0,Laptop,Electronics,1,131.52,131.52,Card,West,2024-07-21
O02321,C1272,Male,41.0,Lotion,Beauty,4,67.87,271.48,BankTransfer,North,2024-02-28
O02322,C0277,Female,24.0,Headphones,Electronics,5,411.64,2058.2,MobileMoney,West,2024-09-10
O02323,C0077,Female,32.0,Lotion,Beauty,3,300.15,900.45,Cash,East,2024-10-17
O02324,C0765,Female,61.0,Smartphone,Electronics,1,255.94,255.94,Cash,South,2025-06-30
